time_s,x,y,z,roll_rad,pitch_rad,yaw_rad,vx_cmd,vy_cmd,vz_cmd,target_x,target_y,target_z,target_yaw,dist_m,yaw_err_rad,speed_ms,wind_enabled,rl_profile
0.56,0.8888,0.3963,1.1001,-0.0261,0.0498,0.0003,0.5523,0.2073,0.1093,5.0,2.0,2.0,0.0,4.5037,-0.0003,0.6,0,4
0.58,0.9516,0.4245,1.1115,-0.0255,0.0457,0.0003,0.507,0.1869,0.1025,5.0,2.0,2.0,0.0,4.4341,-0.0003,0.55,0,5
0.6,1.0151,0.4533,1.1211,-0.0227,0.0414,0.0005,0.5524,0.2032,0.1163,5.0,2.0,2.0,0.0,4.364,-0.0005,0.6,0,4
0.62,1.0789,0.4825,1.1298,-0.0197,0.0368,0.0003,0.4619,0.1645,0.0981,5.0,2.0,2.0,0.0,4.2936,-0.0003,0.5,0,6
0.64,1.1429,0.5119,1.1374,-0.0191,0.0322,0.0011,0.4619,0.1625,0.101,5.0,2.0,2.0,0.0,4.2233,-0.0011,0.5,0,6
0.66,1.2066,0.5414,1.1446,-0.0166,0.0282,0.0006,0.4619,0.1613,0.1031,5.0,2.0,2.0,0.0,4.1532,-0.0006,0.5,0,6
0.68,1.2698,0.5709,1.152,-0.0134,0.0245,0.0007,1.3773,0.5157,0.2953,5.0,2.0,2.0,0.0,4.0836,-0.0007,1.5,0,0
0.7,1.3325,0.6003,1.1615,-0.0137,0.0301,-0.001,0.4626,0.1604,0.1012,5.0,2.0,2.0,0.0,4.0141,0.001,0.5,0,6
0.72,1.3947,0.6295,1.1723,-0.0141,0.0241,0.0015,0.5542,0.1954,0.1213,5.0,2.0,2.0,0.0,3.9448,-0.0015,0.6,0,4
0.74,1.4563,0.6585,1.1822,-0.0125,0.0219,-0.0004,0.5537,0.1953,0.1238,5.0,2.0,2.0,0.0,3.8763,0.0004,0.6,0,4
0.76,1.5172,0.6873,1.1919,-0.01,0.0215,0.0005,1.3793,0.5081,0.2987,5.0,2.0,2.0,0.0,3.8087,-0.0005,1.5,0,0
0.78,1.5774,0.7157,1.2033,-0.0098,0.0278,-0.0014,0.4636,0.1579,0.1008,5.0,2.0,2.0,0.0,3.7415,0.0014,0.5,0,6
0.8,1.637,0.7437,1.2154,-0.01,0.0225,0.0012,0.555,0.1926,0.122,5.0,2.0,2.0,0.0,3.6747,-0.0012,0.6,0,4
0.82,1.696,0.7714,1.2263,-0.009,0.0206,-0.0008,0.5545,0.1923,0.1247,5.0,2.0,2.0,0.0,3.6089,0.0008,0.6,0,4
0.84,1.7542,0.7986,1.2367,-0.0071,0.0203,0.0002,0.4191,0.1353,0.0923,5.0,2.0,2.0,0.0,3.5441,-0.0002,0.45,0,7
0.86,1.8116,0.8253,1.2461,-0.0069,0.0156,0.0002,0.5545,0.1897,0.1284,5.0,2.0,2.0,0.0,3.4805,-0.0002,0.6,0,4
0.88,1.8679,0.8514,1.2551,-0.0044,0.0146,-0.0005,0.9221,0.3298,0.2024,5.0,2.0,2.0,0.0,3.4182,0.0005,1.0,0,2
0.9,1.9233,0.8768,1.2652,-0.0016,0.0226,-0.0011,0.5548,0.1893,0.1279,5.0,2.0,2.0,0.0,3.3567,0.0011,0.6,0,4
0.92,1.978,0.9015,1.2759,-0.0038,0.0195,0.0,0.5552,0.1887,0.1271,5.0,2.0,2.0,0.0,3.296,-0.0,0.6,0,4
0.94,2.0319,0.9256,1.2862,-0.0053,0.0161,-0.0003,0.555,0.1883,0.1283,5.0,2.0,2.0,0.0,3.2363,0.0003,0.6,0,4
0.96,2.085,0.9491,1.2964,-0.0037,0.016,-0.0001,0.5551,0.1878,0.1287,5.0,2.0,2.0,0.0,3.1776,0.0001,0.6,0,4
0.98,2.1372,0.9719,1.3066,-0.0022,0.0162,-0.0002,0.5551,0.1877,0.1287,5.0,2.0,2.0,0.0,3.1198,0.0002,0.6,0,4
1.0,2.1886,0.994,1.3169,-0.002,0.0156,-0.0002,0.5552,0.1876,0.1287,5.0,2.0,2.0,0.0,3.0631,0.0002,0.6,0,4
1.02,2.2391,1.0155,1.3274,-0.0019,0.015,-0.0002,0.9241,0.3233,0.2039,5.0,2.0,2.0,0.0,3.0074,0.0002,1.0,0,2
1.04,2.2889,1.0363,1.3387,-0.0001,0.0223,-0.0011,0.5553,0.1887,0.1265,5.0,2.0,2.0,0.0,2.9523,0.0011,0.6,0,4
1.06,2.3383,1.0563,1.3503,-0.0022,0.0201,0.0001,0.5555,0.1888,0.1257,5.0,2.0,2.0,0.0,2.8978,-0.0001,0.6,0,4
1.08,2.3871,1.0759,1.3613,-0.004,0.0179,-0.0004,0.555,0.1892,0.1271,5.0,2.0,2.0,0.0,2.8441,0.0004,0.6,0,4
1.1,2.4354,1.0949,1.3719,-0.0031,0.018,-0.0001,1.3852,0.4841,0.3113,5.0,2.0,2.0,0.0,2.7912,0.0001,1.5,0,0
1.12,2.4833,1.1134,1.3841,-0.0033,0.0266,-0.0014,1.1088,0.3889,0.2434,5.0,2.0,2.0,0.0,2.7384,0.0014,1.2,0,1
1.14,2.5312,1.1315,1.3989,-0.0069,0.0308,-0.0004,0.5564,0.1919,0.1168,5.0,2.0,2.0,0.0,2.6852,0.0004,0.6,0,4
1.16,2.5794,1.1494,1.4137,-0.0092,0.0271,-0.0002,0.5108,0.1758,0.1036,5.0,2.0,2.0,0.0,2.6319,0.0002,0.55,0,5
1.18,2.6275,1.1672,1.4264,-0.0096,0.0252,-0.0001,0.4642,0.1589,0.0962,5.0,2.0,2.0,0.0,2.579,0.0001,0.5,0,6
1.2,2.6755,1.1849,1.4374,-0.0085,0.0232,-0.0001,1.3863,0.4839,0.3068,5.0,2.0,2.0,0.0,2.5267,0.0001,1.5,0,0
1.22,2.7234,1.2025,1.4489,-0.0081,0.031,-0.0013,0.5089,0.1758,0.1126,5.0,2.0,2.0,0.0,2.4744,0.0013,0.55,0,5
1.24,2.7716,1.22,1.4613,-0.0083,0.0285,0.0009,0.5553,0.1914,0.1223,5.0,2.0,2.0,0.0,2.4217,-0.0009,0.6,0,4
1.26,2.8199,1.2374,1.4721,-0.0092,0.0266,-0.0,0.5541,0.1916,0.1275,5.0,2.0,2.0,0.0,2.3692,0.0,0.6,0,4
1.28,2.8683,1.2548,1.4823,-0.0082,0.0271,0.0004,0.4162,0.1425,0.0946,5.0,2.0,2.0,0.0,2.3168,-0.0004,0.45,0,7
1.3,2.9167,1.2721,1.4915,-0.0091,0.0226,0.0008,0.5069,0.1746,0.1228,5.0,2.0,2.0,0.0,2.2647,-0.0008,0.55,0,5
1.32,2.9648,1.2894,1.5001,-0.0075,0.0209,-0.0,1.1078,0.3856,0.2532,5.0,2.0,2.0,0.0,2.2129,0.0,1.2,0,1
1.34,3.0128,1.3065,1.5105,-0.006,0.0304,-0.0009,0.9239,0.3226,0.2057,5.0,2.0,2.0,0.0,2.161,0.0009,1.0,0,2
1.36,3.061,1.3234,1.5227,-0.0074,0.0351,0.0001,0.5538,0.1929,0.1267,5.0,2.0,2.0,0.0,2.1084,-0.0001,0.6,0,4
1.38,3.1096,1.3403,1.5348,-0.0115,0.029,0.0002,0.5536,0.1933,0.1274,5.0,2.0,2.0,0.0,2.0555,-0.0002,0.6,0,4
1.4,3.1584,1.3573,1.5461,-0.0118,0.0268,0.0003,1.3854,0.4829,0.3121,5.0,2.0,2.0,0.0,2.0027,-0.0003,1.5,0,0
1.42,3.2074,1.3744,1.5585,-0.0108,0.0356,-0.0009,0.5076,0.1777,0.1153,5.0,2.0,2.0,0.0,1.9493,0.0009,0.55,0,5
1.44,3.2569,1.3916,1.5715,-0.0112,0.0325,0.0014,0.9258,0.3219,0.1982,5.0,2.0,2.0,0.0,1.8952,-0.0014,1.0,0,2
1.46,3.3069,1.409,1.5841,-0.0105,0.0378,-0.0009,1.109,0.3887,0.2429,5.0,2.0,2.0,0.0,1.8409,0.0009,1.2,0,1
1.48,3.3577,1.4264,1.5975,-0.0108,0.0429,0.0001,1.1097,0.3885,0.2398,5.0,2.0,2.0,0.0,1.7856,-0.0001,1.2,0,1
1.5,3.4095,1.4441,1.6123,-0.0147,0.0453,-0.0005,0.4172,0.1514,0.0742,5.0,2.0,2.0,0.0,1.7289,0.0005,0.45,0,7
1.52,3.4622,1.4621,1.626,-0.0177,0.0373,0.0016,0.4154,0.1503,0.086,5.0,2.0,2.0,0.0,1.6715,-0.0016,0.45,0,7
1.54,3.5155,1.4805,1.6373,-0.016,0.0336,0.0005,0.9238,0.3236,0.2047,5.0,2.0,2.0,0.0,1.614,-0.0005,1.0,0,2
1.56,3.5693,1.4992,1.6482,-0.0113,0.0411,0.0001,0.4073,0.1451,0.1248,5.0,2.0,2.0,0.0,1.5561,-0.0001,0.45,0,7
1.58,3.6236,1.5181,1.6585,-0.0158,0.0315,0.002,0.7384,0.2572,0.1691,5.0,2.0,2.0,0.0,1.4977,-0.002,0.8,0,3
1.6,3.6781,1.5374,1.6682,-0.0152,0.0325,0.0005,0.9213,0.321,0.2195,5.0,2.0,2.0,0.0,1.4392,-0.0005,1.0,0,2
1.62,3.7331,1.5568,1.6791,-0.0106,0.0399,0.0007,-0.0944,-0.0329,-0.0033,5.0,2.0,2.0,0.0,1.3801,-0.0007,0.1,0,11
1.64,3.7884,1.5764,1.6887,-0.0122,0.0268,0.0023,-0.0945,-0.0327,-0.0012,5.0,2.0,2.0,0.0,1.3208,-0.0023,0.1,0,11
1.66,3.8434,1.5961,1.695,-0.0112,0.0182,0.0014,0.9148,0.3155,0.2522,5.0,2.0,2.0,0.0,1.2626,-0.0014,1.0,0,2
1.68,3.8978,1.6156,1.7011,-0.0067,0.0267,0.0004,1.3693,0.4732,0.3885,5.0,2.0,2.0,0.0,1.205,-0.0004,1.5,0,0
1.7,3.9521,1.6349,1.7117,-0.0066,0.0325,-0.0002,0.418,0.1346,0.239,5.0,2.0,2.0,0.0,1.1465,0.0002,0.5,0,6
1.72,4.0065,1.6542,1.7255,-0.012,0.0238,0.002,-0.0747,-0.0259,-0.0126,5.0,2.0,2.0,0.0,1.0872,-0.002,0.08,0,13
1.74,4.0604,1.6735,1.7374,-0.0129,0.0138,0.0021,-0.0748,-0.0264,-0.01,5.0,2.0,2.0,0.0,1.0288,-0.0021,0.08,0,13
1.76,4.1133,1.6929,1.7453,-0.0071,0.0082,0.0019,1.0931,0.3686,0.3304,5.0,2.0,2.0,0.0,0.9724,-0.0019,1.2,0,1
1.78,4.1649,1.7119,1.7531,-0.0042,0.0185,0.0002,0.726,0.2417,0.2333,5.0,2.0,2.0,0.0,0.9172,-0.0002,0.8,0,3
1.8,4.2158,1.7305,1.7638,-0.0048,0.0198,0.0019,-0.0373,-0.0134,-0.0056,5.0,2.0,2.0,0.0,0.8621,-0.0019,0.04,0,15
1.82,4.266,1.749,1.7739,-0.0074,0.0073,0.0023,0.7285,0.2359,0.2317,5.0,2.0,2.0,0.0,0.808,-0.0023,0.8,0,3
1.84,4.315,1.767,1.7826,-0.0038,0.0141,0.0009,1.3568,0.4434,0.4609,5.0,2.0,2.0,0.0,0.7555,-0.0009,1.5,0,0
1.86,4.3634,1.7846,1.7951,-0.0018,0.0239,0.0002,-0.037,-0.0132,-0.0075,5.0,2.0,2.0,0.0,0.7026,-0.0002,0.04,0,15
1.88,4.4114,1.8019,1.8099,-0.0054,0.0102,0.0022,-0.4123,-0.1673,-0.0673,5.0,2.0,2.0,0.0,0.6495,-0.0022,0.45,0,7
1.9,4.4583,1.8189,1.8192,-0.0028,0.0034,0.0011,-0.0937,-0.0336,-0.0098,5.0,2.0,2.0,0.0,0.5992,-0.0011,0.1,0,12
1.92,4.5037,1.8353,1.824,0.0015,-0.0041,0.0008,-0.141,-0.0512,0.0019,5.0,2.0,2.0,0.0,0.5517,-0.0008,0.15,0,9
1.94,4.5473,1.851,1.8267,0.0038,-0.0104,0.0006,-0.1876,-0.0682,0.0121,5.0,2.0,2.0,0.0,0.5072,-0.0006,0.2,0,8
1.96,4.5886,1.8658,1.8283,0.0066,-0.0167,0.0003,-0.277,-0.1486,0.5111,5.0,2.0,2.0,0.0,0.4656,-0.0003,0.6,0,4
1.98,4.6269,1.8795,1.8341,0.0116,-0.0323,0.0,1.2466,0.3702,0.7476,5.0,2.0,2.0,0.0,0.4257,-0.0,1.5,0,0
2.0,4.6617,1.8918,1.8513,0.0107,-0.0173,-0.0013,-0.3947,-0.1551,-0.1504,5.0,2.0,2.0,0.0,0.385,0.0013,0.45,0,7
2.02,4.694,1.903,1.8721,0.0082,-0.0233,-0.0006,-0.3612,-0.1366,-0.231,5.0,2.0,2.0,0.0,0.3455,0.0006,0.45,0,7
2.04,4.7237,1.9133,1.8831,0.0076,-0.0316,-0.0004,1.079,0.3021,0.4296,5.0,2.0,2.0,0.0,0.3122,0.0004,1.2,0,1
2.06,4.7507,1.9227,1.8892,0.011,-0.0183,-0.0016,-0.0753,-0.0256,-0.0083,5.0,2.0,2.0,0.0,0.2836,0.0016,0.08,0,13
2.08,4.7751,1.931,1.897,0.0083,-0.0247,0.001,-0.1125,-0.0377,-0.018,5.0,2.0,2.0,0.0,0.2568,-0.001,0.12,0,10
2.1,4.7971,1.9386,1.9018,0.0065,-0.0279,-0.0003,0.1132,0.0298,0.0739,5.0,2.0,2.0,0.0,0.2336,0.0003,0.1384,0,1
2.12,4.8167,1.9452,1.9052,0.0107,-0.0249,-0.0003,0.0673,0.0159,0.059,5.0,2.0,2.0,0.0,0.2135,0.0003,0.0909,0,3
2.14,4.8338,1.9509,1.9085,0.0116,-0.0234,0.0,-0.0306,-0.0153,0.0439,5.0,2.0,2.0,0.0,0.1959,-0.0,0.0556,0,4
2.16,4.8487,1.9557,1.9113,0.0094,-0.0266,0.0003,0.0768,0.0203,0.0658,5.0,2.0,2.0,0.0,0.1808,-0.0003,0.1032,0,2
2.18,4.8614,1.9596,1.9142,0.011,-0.0256,-0.0004,-0.0961,-0.0277,0.0002,5.0,2.0,2.0,0.0,0.168,0.0004,0.1,0,11
2.2,4.8719,1.9627,1.9158,0.0084,-0.0287,0.0016,-0.0964,-0.0248,0.0097,5.0,2.0,2.0,0.0,0.1578,-0.0016,0.1,0,12
2.22,4.8801,1.9652,1.9161,0.0091,-0.03,-0.0001,0.0196,0.0054,0.0605,5.0,2.0,2.0,0.0,0.1504,0.0001,0.0638,0,4
2.24,4.8862,1.9668,1.9163,0.0103,-0.0279,0.0008,0.0723,0.0213,0.066,5.0,2.0,2.0,0.0,0.1451,-0.0008,0.1002,0,3
2.26,4.8902,1.9678,1.9173,0.0111,-0.0242,0.0001,0.0786,0.0243,0.0613,5.0,2.0,2.0,0.0,0.1412,-0.0001,0.1026,0,3
2.28,4.8925,1.968,1.9187,0.0102,-0.0223,0.0009,-0.013,0.0157,0.0222,5.0,2.0,2.0,0.0,0.1385,-0.0009,0.0301,0,14
2.3,4.8932,1.9675,1.9198,0.0069,-0.0228,0.0009,0.0628,0.0253,0.0355,5.0,2.0,2.0,0.0,0.1375,-0.0009,0.0764,0,6
2.32,4.8923,1.9666,1.9207,0.0072,-0.0213,0.0007,0.1227,0.0413,0.0749,5.0,2.0,2.0,0.0,0.1378,-0.0007,0.1496,0,1
2.34,4.8902,1.9652,1.9219,0.0075,-0.0171,0.0005,0.0841,0.049,0.0227,5.0,2.0,2.0,0.0,0.1391,-0.0005,0.1,0,12
2.36,4.887,1.9634,1.9236,0.0057,-0.0128,0.0001,0.1207,0.059,0.0152,5.0,2.0,2.0,0.0,0.1412,-0.0001,0.1352,0,8
2.38,4.883,1.9612,1.9251,0.0053,-0.0111,0.0001,0.1277,0.0504,0.0375,5.0,2.0,2.0,0.0,0.1442,-0.0001,0.1423,0,5
2.4,4.8785,1.9588,1.9263,0.0034,-0.008,-0.0002,0.1125,0.0469,0.024,5.0,2.0,2.0,0.0,0.148,0.0002,0.1242,0,7
2.42,4.8735,1.9562,1.9276,0.0033,-0.0044,-0.0001,0.0704,0.0366,0.0103,5.0,2.0,2.0,0.0,0.1522,0.0001,0.08,0,13
2.44,4.8683,1.9535,1.9287,0.0029,-0.0033,-0.0003,0.1445,0.0557,0.0515,5.0,2.0,2.0,0.0,0.1568,0.0003,0.1632,0,3
2.46,4.8631,1.9506,1.9302,0.0024,-0.0018,-0.0009,0.035,0.019,0.0037,5.0,2.0,2.0,0.0,0.1614,0.0009,0.04,0,15
2.48,4.8579,1.9478,1.9317,0.0005,-0.0006,-0.0001,0.13,0.0572,0.0199,5.0,2.0,2.0,0.0,0.1661,0.0001,0.1434,0,7
2.5,4.8529,1.945,1.9325,0.0021,0.0027,-0.0006,0.1574,0.0638,0.0496,5.0,2.0,2.0,0.0,0.171,0.0006,0.177,0,3
2.52,4.8482,1.9421,1.9333,0.0011,0.0047,-0.0003,0.0682,0.0397,0.0133,5.0,2.0,2.0,0.0,0.1756,0.0003,0.08,0,13
2.54,4.8441,1.9394,1.934,-0.0018,0.0051,-0.0001,0.1432,0.0669,0.0309,5.0,2.0,2.0,0.0,0.1798,0.0001,0.161,0,6
2.56,4.8404,1.9368,1.9348,-0.0009,0.0071,-0.0005,0.1939,0.0825,0.0615,5.0,2.0,2.0,0.0,0.1837,0.0005,0.2195,0,1
2.58,4.8374,1.9344,1.9363,-0.0011,0.01,-0.0009,0.1682,0.0801,0.0361,5.0,2.0,2.0,0.0,0.1866,0.0009,0.1897,0,4
2.6,4.8351,1.9322,1.9386,-0.003,0.0127,-0.0006,0.1249,0.0806,0.0001,5.0,2.0,2.0,0.0,0.1885,0.0006,0.1486,0,8
2.62,4.8337,1.9302,1.9406,-0.004,0.0129,-0.0007,0.0774,0.0633,0.0032,5.0,2.0,2.0,0.0,0.1898,0.0007,0.1,0,12
2.64,4.8331,1.9286,1.9416,-0.0046,0.0124,-0.0001,0.0561,0.0535,0.0197,5.0,2.0,2.0,0.0,0.1907,0.0001,0.08,0,13
2.66,4.8333,1.9274,1.9419,-0.005,0.0125,-0.0005,0.1991,0.0935,0.0621,5.0,2.0,2.0,0.0,0.1909,0.0005,0.2286,0,0
2.68,4.8343,1.9265,1.943,-0.0036,0.0151,-0.0009,0.1934,0.093,0.0575,5.0,2.0,2.0,0.0,0.19,0.0009,0.2221,0,0
2.7,4.8364,1.9259,1.9445,-0.0048,0.0174,-0.0005,0.033,0.047,0.0078,5.0,2.0,2.0,0.0,0.188,0.0005,0.058,0,9
2.72,4.8393,1.9257,1.9454,-0.0088,0.0124,0.0002,0.0199,0.0428,0.0169,5.0,2.0,2.0,0.0,0.1853,-0.0002,0.0501,0,8
2.74,4.8429,1.9261,1.9456,-0.0082,0.0114,-0.0,0.0659,0.0445,0.0283,5.0,2.0,2.0,0.0,0.1819,0.0,0.0844,0,6
2.76,4.8472,1.9269,1.9458,-0.0069,0.0108,-0.0,-0.0161,0.0169,0.0228,5.0,2.0,2.0,0.0,0.1778,0.0,0.0327,0,10
2.78,4.8521,1.9282,1.9462,-0.0081,0.0092,-0.0001,0.1086,0.0581,0.0409,5.0,2.0,2.0,0.0,0.173,0.0001,0.1298,0,3
2.8,4.8575,1.93,1.9472,-0.0063,0.0099,-0.0005,0.0387,0.0279,0.0216,5.0,2.0,2.0,0.0,0.1673,0.0005,0.0524,0,6
2.82,4.8634,1.9321,1.9485,-0.0063,0.0095,-0.0002,-0.0507,-0.007,0.0086,5.0,2.0,2.0,0.0,0.161,0.0002,0.0519,0,9
2.84,4.8696,1.9346,1.9493,-0.0074,0.0056,-0.0001,-0.0567,-0.0145,0.0126,5.0,2.0,2.0,0.0,0.1545,0.0001,0.0599,0,10
2.86,4.8759,1.9374,1.95,-0.0063,0.0033,-0.0003,-0.0647,-0.0222,0.0194,5.0,2.0,2.0,0.0,0.1477,0.0003,0.0711,0,8
2.88,4.8822,1.9404,1.9507,-0.0042,0.0023,-0.0005,-0.0678,-0.0284,0.0168,5.0,2.0,2.0,0.0,0.1409,0.0005,0.0754,0,8
2.9,4.8885,1.9436,1.9512,-0.0027,0.0009,0.0001,0.0914,0.0461,0.0464,5.0,2.0,2.0,0.0,0.1341,-0.0001,0.1124,0,1
2.92,4.8946,1.9468,1.9521,-0.0006,0.0021,-0.0008,0.0746,0.0372,0.0387,5.0,2.0,2.0,0.0,0.1274,0.0008,0.0919,0,2
2.94,4.9007,1.95,1.9535,-0.0008,0.0034,-0.0001,-0.0693,-0.0343,0.0052,5.0,2.0,2.0,0.0,0.1205,0.0001,0.0775,0,9
2.96,4.9066,1.9532,1.9544,-0.0026,-0.0013,0.0002,-0.0352,-0.0169,0.0086,5.0,2.0,2.0,0.0,0.114,-0.0002,0.04,0,15
2.98,4.9123,1.9564,1.9544,-0.0011,-0.0032,0.0004,-0.0666,-0.0368,0.0241,5.0,2.0,2.0,0.0,0.1081,-0.0004,0.0798,0,9
3.0,4.9176,1.9594,1.9545,0.0003,-0.0023,-0.0003,-0.0325,-0.0172,0.0156,5.0,2.0,2.0,0.0,0.1025,0.0003,0.04,0,15
3.02,4.9226,1.9624,1.9548,0.002,-0.0033,0.0001,-0.0825,-0.0468,0.0317,5.0,2.0,2.0,0.0,0.0972,-0.0001,0.1,0,12
3.04,4.9272,1.9651,1.9556,0.0016,-0.0049,-0.0006,-0.0835,-0.0481,0.0267,5.0,2.0,2.0,0.0,0.0921,0.0006,0.1,0,12
3.06,4.9313,1.9676,1.9563,0.0022,-0.0062,-0.001,-0.0324,-0.0184,0.0147,5.0,2.0,2.0,0.0,0.0877,0.001,0.04,0,15
3.08,4.9348,1.9698,1.9569,0.0043,-0.0065,-0.0006,-0.0331,-0.0221,0.0141,5.0,2.0,2.0,0.0,0.0838,0.0006,0.0422,0,10
3.1,4.9378,1.9717,1.9567,0.0043,-0.0055,-0.0008,0.0101,-0.0,0.0252,5.0,2.0,2.0,0.0,0.0809,0.0008,0.0272,0,6
3.12,4.9404,1.9731,1.9566,0.0053,-0.0054,-0.0009,-0.021,-0.0133,0.0226,5.0,2.0,2.0,0.0,0.0785,0.0009,0.0336,0,9
3.14,4.9425,1.9742,1.9568,0.0043,-0.0054,-0.0005,-0.0123,-0.0063,0.0168,5.0,2.0,2.0,0.0,0.0764,0.0005,0.0218,0,10
3.16,4.9441,1.975,1.9571,0.0042,-0.0067,-0.0006,-0.0049,-0.0012,0.0151,5.0,2.0,2.0,0.0,0.0748,0.0006,0.0159,0,10
3.18,4.9453,1.9755,1.9574,0.0041,-0.0063,-0.0004,-0.0056,0.0029,0.0256,5.0,2.0,2.0,0.0,0.0735,0.0004,0.0264,0,13
3.2,4.9461,1.9758,1.9577,0.0045,-0.0045,-0.0,0.0089,0.0085,0.0157,5.0,2.0,2.0,0.0,0.0727,0.0,0.02,0,10
3.22,4.9466,1.9757,1.958,0.0036,-0.0052,-0.0002,0.0145,0.0133,0.0144,5.0,2.0,2.0,0.0,0.0722,0.0002,0.0244,0,10
3.24,4.9467,1.9755,1.9585,0.0031,-0.0047,-0.0003,0.0156,0.0182,0.0187,5.0,2.0,2.0,0.0,0.0718,0.0003,0.0304,0,15
